,final_pos,points,name,age,country,id,competition,place,date,category,weapon,gender,event,type,td_pre256,tr_pre256,opp_pre256,match_dif_pre256,match_res_pre256,td_pre128,tr_pre128,opp_pre128,match_dif_pre128,match_res_pre128,td_pre64,tr_pre64,opp_pre64,match_dif_pre64,match_res_pre64,td_t64,tr_t64,opp_t64,match_dif_t64,match_res_t64,td_t32,tr_t32,opp_t32,match_dif_t32,match_res_t32,td_t16,tr_t16,opp_t16,match_dif_t16,match_res_t16,td_t8,tr_t8,opp_t8,match_dif_t8,match_res_t8,td_semi,tr_semi,opp_semi,match_dif_semi,match_res_semi,td_final,tr_final,opp_final,match_dif_final,match_res_final,rank_poule,poule_vict,M,td_polues,tr_poules,poule_ind,p_diff,poule_order,p1,p2,p3,p4,p5,p6,p_matches,p1_result,p1_td,p1_tr,p1_opp,p2_result,p2_td,p2_tr,p2_opp,p3_result,p3_td,p3_tr,p3_opp,p4_result,p4_td,p4_tr,p4_opp,p5_result,p5_td,p5_tr,p5_opp,p6_result,p6_td,p6_tr,p6_opp
48,49.0,2.0,PRIINITS Sten,35.0,EST,priinitsste,Coupe du Monde,Berne,2022-11-11,S,E,M,I,A,,,,,,11.0,10.0,bodocziniko,1.0,V,15.0,12.0,erbettadieg,3.0,V,12.0,15.0,cuomovaleri,-3.0,D,,,,,,,,,,,,,,,,,,,,,,,,,,38.0,5.0,6.0,19.0,17.0,0.833,2.0,4.0,V/3,V/5,V/2,V/2,V/5,D/2,6.0,V,3.0,2.0,aebersoldal,V,2.0,1.0,nollnerdyla,V,2.0,1.0,lauhofung,V,5.0,4.0,blommaertfe,V,5.0,4.0,jensenaugus,D,2.0,5.0,harperido
49,50.0,2.0,BAYARD Alexis,26.0,SUI,bayardalexi,Coupe du Monde,Berne,2022-11-11,S,E,M,I,A,,,,,,15.0,11.0,xiaoruibo(l,4.0,V,15.0,10.0,capekmartin,5.0,V,14.0,15.0,elsayedmahm,-1.0,D,,,,,,,,,,,,,,,,,,,,,,,,,,41.0,4.0,5.0,22.0,16.0,0.8,6.0,4.0,D/0,V/4,V/4,V/5,V/5,D/4,6.0,D,0.0,0.0,reznikovich,V,5.0,1.0,demoladanie,V,4.0,3.0,fabregatang,V,5.0,4.0,ferotfranco,V,4.0,3.0,bielecmacie,D,4.0,5.0,sheumbron
50,51.0,2.0,MCDOWALD Curtis,26.0,USA,mcdowaldcur,Coupe du Monde,Berne,2022-11-11,S,E,M,I,A,,,,,,15.0,13.0,unterhauser,2.0,V,15.0,9.0,elsayedmoha,6.0,V,11.0,15.0,mideltonlui,-4.0,D,,,,,,,,,,,,,,,,,,,,,,,,,,55.0,4.0,6.0,25.0,17.0,0.667,8.0,5.0,V/5,V/5,D/3,V/5,D/2,V/5,6.0,V,5.0,1.0,fedotovalex,V,5.0,0.0,groverellio,V,5.0,2.0,kimjaewon,V,5.0,4.0,wangzijie,D,3.0,5.0,leesimonren,D,2.0,5.0,marquesleon
51,52.0,2.0,GALPER Stanislav,23.0,ISR,galperstani,Coupe du Monde,Berne,2022-11-11,S,E,M,I,A,,,,,,13.0,12.0,yuminagatak,1.0,V,8.0,7.0,bielecmacie,1.0,V,9.0,15.0,ciminigabri,-6.0,D,,,,,,,,,,,,,,,,,,,,,,,,,,58.0,4.0,6.0,24.0,16.0,0.667,8.0,1.0,V/5,V/5,D/1,D/3,V/5,V/5,6.0,D,1.0,5.0,tobiaserik,V,5.0,2.0,opanasenkoa,D,3.0,5.0,sharlaimovv,V,5.0,0.0,wongpakhang,V,5.0,2.0,kellychrist,V,5.0,2.0,itoinochi
52,53.0,2.0,MAKIIENKO Ievgen,31.0,UKR,makiienkoie,Coupe du Monde,Berne,2022-11-11,S,E,M,I,A,,,,,,15.0,12.0,mohsenmahmo,3.0,V,15.0,12.0,housieauxma,3.0,V,14.0,15.0,paolinigiac,-1.0,D,,,,,,,,,,,,,,,,,,,,,,,,,,63.0,4.0,6.0,24.0,17.0,0.667,7.0,6.0,D/4,V/5,V/5,V/5,V/5,D/0,6.0,V,5.0,1.0,prokhorovdm,D,0.0,1.0,antkiewiczm,V,5.0,2.0,paavolavain,V,5.0,4.0,rodriguezjo,D,4.0,5.0,sarrioraul,V,5.0,1.0,antkiewiczm
53,54.0,2.0,ELSAYED Ahmed,24.0,EGY,elsayedahme,Coupe du Monde,Berne,2022-11-11,S,E,M,I,A,15.0,8.0,derksenrube,7.0,V,15.0,12.0,chauchakhin,3.0,V,12.0,11.0,diverolidav,1.0,V,12.0,15.0,heinzermax,-3.0,D,,,,,,,,,,,,,,,,,,,,,,,,,,72.0,4.0,6.0,26.0,22.0,0.667,4.0,1.0,D/2,D/4,V/5,V/5,V/5,V/5,6.0,V,5.0,3.0,prinzniklas,V,5.0,3.0,poncinnicol,V,5.0,2.0,rappguillau,D,4.0,5.0,navarroyago,V,5.0,4.0,capekmartin,D,2.0,5.0,jorgensenpa
54,55.0,2.0,WECKERLE Tobias,22.0,GER,weckerletob,Coupe du Monde,Berne,2022-11-11,S,E,M,I,A,15.0,14.0,dongchao,1.0,V,15.0,10.0,fafardfynn,5.0,V,15.0,10.0,beskingrigo,5.0,V,14.0,15.0,stankevychv,-1.0,D,,,,,,,,,,,,,,,,,,,,,,,,,,74.0,4.0,6.0,24.0,20.0,0.667,4.0,7.0,D/3,V/5,D/1,V/5,V/5,V/5,6.0,D,3.0,4.0,alshattiabd,V,5.0,3.0,yangfengmin,V,5.0,0.0,deguchinico,V,5.0,4.0,gonellgerar,V,5.0,5.0,howaihang,V,5.0,4.0,mencarellis
55,56.0,2.0,CALDERON Diego,22.0,ESP,calderondie,Coupe du Monde,Berne,2022-11-11,S,E,M,I,A,15.0,13.0,tsokasnikol,2.0,V,15.0,11.0,haddadjusti,4.0,V,15.0,8.0,sontaejin,7.0,V,6.0,15.0,loyolaneiss,-9.0,D,,,,,,,,,,,,,,,,,,,,,,,,,,77.0,4.0,6.0,24.0,21.0,0.667,3.0,1.0,D/1,V/5,V/5,V/5,V/5,D/3,6.0,V,5.0,4.0,roarodrigue,D,3.0,5.0,banyaizsomb,V,5.0,0.0,laitzelunma,V,5.0,4.0,frazaofilip,V,5.0,3.0,bongardloui,D,1.0,5.0,aleksandrov
56,57.0,2.0,YAMADA Masaru,28.0,JPN,yamadamasar,Coupe du Monde,Berne,2022-11-11,S,E,M,I,A,15.0,4.0,bitschpeter,11.0,V,15.0,14.0,sharlaimovv,1.0,V,15.0,10.0,metraillerc,5.0,V,8.0,15.0,lopezpourti,-7.0,D,,,,,,,,,,,,,,,,,,,,,,,,,,96.0,3.0,5.0,20.0,17.0,0.6,3.0,5.0,D/3,D/2,V/5,V/5,V/5,,5.0,V,5.0,0.0,cohenyonata,V,5.0,4.0,laiclarence,V,5.0,3.0,cacerescast,D,3.0,5.0,broulisalex,D,2.0,5.0,pereirayule,,,,
57,58.0,2.0,DE MOLA Daniel,23.0,ITA,demoladanie,Coupe du Monde,Berne,2022-11-11,S,E,M,I,A,15.0,11.0,hochandre,4.0,V,13.0,12.0,rubesmartin,1.0,V,15.0,14.0,zawrotniakr,1.0,V,9.0,15.0,vismarafede,-6.0,D,,,,,,,,,,,,,,,,,,,,,,,,,,101.0,3.0,5.0,18.0,16.0,0.6,2.0,5.0,D/0,D/3,V/5,D/1,V/4,V/5,6.0,D,3.0,4.0,bielecmacie,D,1.0,5.0,bayardalexi,D,0.0,0.0,reznikovich,V,5.0,3.0,sheumbron,V,5.0,1.0,fabregatang,V,4.0,3.0,ferotfranco
58,59.0,2.0,MA Segeon,28.0,KOR,masegeon,Coupe du Monde,Berne,2022-11-11,S,E,M,I,A,15.0,8.0,coufalfrant,7.0,V,15.0,13.0,heinamaaaks,2.0,V,15.0,13.0,kongstadcon,2.0,V,9.0,15.0,minobekazuy,-6.0,D,,,,,,,,,,,,,,,,,,,,,,,,,,110.0,3.0,6.0,25.0,21.0,0.5,4.0,3.0,D/3,V/5,D/4,V/5,D/3,V/5,6.0,D,3.0,4.0,ramirezyeis,V,5.0,3.0,taranenkoyu,D,4.0,5.0,frenchdylan,D,3.0,5.0,elsayedmahm,V,5.0,3.0,kovacsgerge,V,5.0,1.0,geitungtoma
59,60.0,2.0,YANG Fengming,23.0,CHN,yangfengmin,Coupe du Monde,Berne,2022-11-11,S,E,M,I,A,15.0,10.0,jutilajuliu,5.0,V,15.0,13.0,kulozikjuli,2.0,V,15.0,8.0,bobrovilian,7.0,V,8.0,15.0,bardenetale,-7.0,D,,,,,,,,,,,,,,,,,,,,,,,,,,116.0,3.0,6.0,24.0,21.0,0.5,3.0,6.0,D/3,V/5,D/3,V/5,V/5,D/3,6.0,D,3.0,5.0,howaihang,D,3.0,5.0,weckerletob,V,5.0,3.0,gonellgerar,V,5.0,3.0,mencarellis,D,3.0,5.0,alshattiabd,V,5.0,5.0,weckerletob
60,61.0,2.0,SAKATO HIDEMASA,19.0,JPN,sakatohidem,Coupe du Monde,Berne,2022-11-11,S,E,M,I,A,15.0,13.0,gunputsatya,2.0,V,9.0,8.0,barguesmanu,1.0,V,15.0,7.0,laitzelunma,8.0,V,11.0,12.0,kanokoki,-1.0,D,,,,,,,,,,,,,,,,,,,,,,,,,,131.0,3.0,6.0,22.0,21.0,0.5,1.0,2.0,V/5,D/0,V/5,D/3,D/4,V/5,6.0,D,3.0,5.0,heinamaaaks,D,0.0,1.0,brunoldbruc,D,4.0,5.0,ewartstephe,V,5.0,4.0,herzbergfab,V,5.0,3.0,johnstoncal,V,5.0,3.0,gallyaymeri
61,62.0,2.0,TAURIAINEN Topias,23.0,FIN,tauriainent,Coupe du Monde,Berne,2022-11-11,S,E,M,I,A,15.0,12.0,josenoelito,3.0,V,15.0,10.0,malcottiluc,5.0,V,15.0,12.0,timurovmeyi,3.0,V,10.0,15.0,kochmatetam,-5.0,D,,,,,,,,,,,,,,,,,,,,,,,,,,139.0,3.0,6.0,25.0,25.0,0.5,0.0,4.0,V/4,D/4,V/5,V/5,D/4,D/3,6.0,V,4.0,3.0,ibanezalvar,V,5.0,3.0,yoojustin,V,5.0,4.0,furutaikuo,D,4.0,5.0,alexanindmi,D,4.0,5.0,rajendransh,D,3.0,5.0,szalayjan
62,63.0,2.0,ESKOV Ruslan,24.0,EST,eskovruslan,Coupe du Monde,Berne,2022-11-11,S,E,M,I,A,15.0,11.0,limjulienke,4.0,V,13.0,12.0,paavolainen,1.0,V,15.0,14.0,elkordhouss,1.0,V,13.0,14.0,reizlinigor,-1.0,D,,,,,,,,,,,,,,,,,,,,,,,,,,175.0,3.0,6.0,19.0,26.0,0.5,-7.0,4.0,V/5,V/5,V/5,D/3,D/1,D/0,6.0,V,5.0,4.0,elkordhouss,D,3.0,5.0,billagaetan,V,5.0,4.0,matevosovar,D,1.0,5.0,hauriian,V,5.0,3.0,krohnotthar,D,0.0,5.0,klausrobert
63,64.0,2.0,SERTAY Yerlik,24.0,KAZ,sertayyerli,Coupe du Monde,Berne,2022-11-11,S,E,M,I,A,15.0,14.0,kimdaeeon,1.0,V,15.0,11.0,kweonyoungj,4.0,V,15.0,9.0,philippeart,6.0,V,9.0,11.0,borelyannic,-2.0,D,,,,,,,,,,,,,,,,,,,,,,,,,,194.0,2.0,6.0,22.0,24.0,0.333,-2.0,4.0,V/5,D/3,V/5,D/4,D/2,D/3,6.0,V,5.0,1.0,taliotisale,D,4.0,5.0,frazaomigue,V,5.0,3.0,limtimothy,D,2.0,5.0,gunputsatya,D,3.0,5.0,diverolidav,D,3.0,5.0,mullerleona
64,65.0,1.0,SON Taejin,26.0,KOR,sontaejin,Coupe du Monde,Berne,2022-11-11,S,E,M,I,A,,,,,,15.0,9.0,opanasenkoa,6.0,V,8.0,15.0,calderondie,-7.0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,5.0,6.0,28.0,16.0,0.833,12.0,3.0,V/5,D/4,V/5,V/5,V/5,V/4,6.0,V,5.0,2.0,housieauxma,D,4.0,5.0,langehenry,V,5.0,3.0,degorceaure,V,5.0,2.0,matsumotory,V,5.0,1.0,wangliangdi,V,4.0,3.0,lanminghao
65,66.0,1.0,JORGENSEN Patrick,31.0,DEN,jorgensenpa,Coupe du Monde,Berne,2022-11-11,S,E,M,I,A,,,,,,15.0,10.0,elsokkaryah,5.0,V,12.0,15.0,cuprmichal,-3.0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,5.0,6.0,27.0,15.0,0.833,12.0,2.0,V/5,V/5,V/5,V/5,V/4,D/3,6.0,V,5.0,4.0,rappguillau,V,5.0,2.0,navarroyago,V,4.0,3.0,capekmartin,D,3.0,4.0,poncinnicol,V,5.0,0.0,prinzniklas,V,5.0,2.0,elsayedahme
66,67.0,1.0,BESKIN Grigori,35.0,ISR,beskingrigo,Coupe du Monde,Berne,2022-11-11,S,E,M,I,A,,,,,,15.0,9.0,nollnerdyla,6.0,V,10.0,15.0,weckerletob,-5.0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,5.0,6.0,28.0,17.0,0.833,11.0,3.0,V/5,V/5,V/5,D/3,V/5,V/5,6.0,V,5.0,1.0,kongstadcon,V,5.0,4.0,michalakdam,V,5.0,0.0,erbettadieg,V,5.0,3.0,nguefacklil,D,3.0,5.0,kwakyeongta,V,5.0,4.0,hochandre
67,68.0,1.0,DI VEROLI Davide,21.0,ITA,diverolidav,Coupe du Monde,Berne,2022-11-11,S,E,M,I,A,,,,,,15.0,3.0,hussongeoff,12.0,V,11.0,12.0,elsayedahme,-1.0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,5.0,6.0,26.0,17.0,0.833,9.0,2.0,V/5,V/5,V/5,D/1,V/5,V/5,6.0,D,1.0,5.0,frazaomigue,V,5.0,1.0,limtimothy,V,5.0,2.0,gunputsatya,V,5.0,2.0,mullerleona,V,5.0,3.0,sertayyerli,V,5.0,4.0,taliotisale
68,69.0,1.0,ALEXANIN Dmitriy,30.0,KAZ,alexanindmi,Coupe du Monde,Berne,2022-11-11,S,E,M,I,A,,,,,,11.0,10.0,itoinochi,1.0,V,14.0,15.0,lawsonnicho,-1.0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,5.0,6.0,29.0,21.0,0.833,8.0,6.0,V/5,V/5,V/5,V/5,V/5,D/4,6.0,V,5.0,4.0,furutaikuo,D,4.0,5.0,szalayjan,V,5.0,2.0,rajendransh,V,5.0,4.0,tauriainent,V,5.0,3.0,ibanezalvar,V,5.0,5.0,szalayjan
69,70.0,1.0,PHILIPPE Arthur,23.0,FRA,philippeart,Coupe du Monde,Berne,2022-11-11,S,E,M,I,A,,,,,,15.0,6.0,hamilton-me,9.0,V,9.0,15.0,sertayyerli,-6.0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.0,5.0,6.0,27.0,20.0,0.833,7.0,2.0,V/5,D/2,V/5,V/5,V/5,V/5,6.0,V,5.0,4.0,yuminagatak,D,2.0,5.0,bobrovilian,V,5.0,4.0,balcarjosef,V,5.0,2.0,bellmannluk,V,5.0,3.0,dongchao,V,5.0,2.0,oswaldcharl
70,71.0,1.0,BIELEC Maciej,25.0,POL,bielecmacie,Coupe du Monde,Berne,2022-11-11,S,E,M,I,A,,,,,,15.0,7.0,fuhrimannjo,8.0,V,7.0,8.0,galperstani,-1.0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.0,4.0,5.0,21.0,12.0,0.8,9.0,2.0,D/0,V/5,D/3,V/4,V/4,V/5,6.0,V,4.0,3.0,demoladanie,V,5.0,0.0,fabregatang,V,4.0,3.0,ferotfranco,V,5.0,2.0,sheumbron,D,3.0,4.0,bayardalexi,D,0.0,0.0,reznikovich
71,72.0,1.0,ELKORD Houssam,29.0,MAR,elkordhouss,Coupe du Monde,Berne,2022-11-11,S,E,M,I,A,,,,,,15.0,11.0,jungbyeungc,4.0,V,14.0,15.0,eskovruslan,-1.0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,4.0,6.0,26.0,15.0,0.667,11.0,1.0,V/5,V/5,D/4,D/4,V/5,V/3,6.0,D,4.0,5.0,eskovruslan,V,3.0,2.0,klausrobert,D,4.0,5.0,billagaetan,V,5.0,2.0,matevosovar,V,5.0,1.0,hauriian,V,5.0,0.0,krohnotthar
72,73.0,1.0,BOBROV Ilian,22.0,EST,bobrovilian,Coupe du Monde,Berne,2022-11-11,S,E,M,I,A,,,,,,15.0,10.0,bertadaniel,5.0,V,8.0,15.0,yangfengmin,-7.0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.0,4.0,6.0,26.0,18.0,0.667,8.0,3.0,V/5,V/5,D/3,V/5,V/5,D/3,6.0,V,5.0,2.0,balcarjosef,V,5.0,2.0,philippeart,D,3.0,5.0,dongchao,V,5.0,1.0,oswaldcharl,V,5.0,4.0,yuminagatak,D,3.0,4.0,bellmannluk
73,74.0,1.0,CAPEK Martin,39.0,CZE,capekmartin,Coupe du Monde,Berne,2022-11-11,S,E,M,I,A,,,,,,15.0,14.0,laiclarence,1.0,V,10.0,15.0,bayardalexi,-5.0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.0,4.0,6.0,25.0,17.0,0.667,8.0,6.0,D/4,D/3,V/5,V/5,V/5,V/3,6.0,V,5.0,2.0,navarroyago,V,3.0,0.0,poncinnicol,D,3.0,4.0,jorgensenpa,V,5.0,3.0,prinzniklas,D,4.0,5.0,elsayedahme,V,5.0,0.0,poncinnicol
74,75.0,1.0,ERBETTA Diego,20.0,SUI,erbettadieg,Coupe du Monde,Berne,2022-11-11,S,E,M,I,A,,,,,,15.0,9.0,lukinbogdan,6.0,V,12.0,15.0,priinitsste,-3.0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.0,4.0,6.0,24.0,16.0,0.667,8.0,4.0,V/5,D/4,D/0,V/5,V/5,V/5,6.0,V,5.0,1.0,nguefacklil,V,5.0,3.0,kwakyeongta,D,0.0,5.0,beskingrigo,V,5.0,0.0,kongstadcon,D,4.0,5.0,michalakdam,V,5.0,2.0,hochandre
75,76.0,1.0,VALLOSIO Andrea,30.0,ITA,vallosioand,Coupe du Monde,Berne,2022-11-11,S,E,M,I,A,15.0,10.0,budekkarol,5.0,V,15.0,8.0,mullerleona,7.0,V,14.0,15.0,andrasfitib,-1.0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.0,4.0,6.0,24.0,22.0,0.667,2.0,5.0,V/5,V/5,V/5,D/2,V/5,D/2,6.0,V,5.0,4.0,singhudaivi,D,2.0,5.0,timurovmeyi,V,5.0,5.0,buzzacchino,D,2.0,5.0,nagydavid,V,5.0,2.0,liuyongchua,V,5.0,4.0,straumoytru
76,77.0,1.0,RAMIREZ Yeisser,36.0,USA,ramirezyeis,Coupe du Monde,Berne,2022-11-11,S,E,M,I,A,15.0,12.0,leesamsonmu,3.0,V,12.0,11.0,nguefacklil,1.0,V,12.0,15.0,rodriguezjo,-3.0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0,4.0,6.0,23.0,21.0,0.667,2.0,6.0,D/3,V/5,V/4,V/5,D/2,V/4,6.0,V,4.0,3.0,masegeon,V,4.0,3.0,geitungtoma,V,5.0,2.0,taranenkoyu,V,5.0,3.0,frenchdylan,D,3.0,5.0,elsayedmahm,D,2.0,3.0,geitungtoma
77,78.0,1.0,BELLMANN Lukas,27.0,GER,bellmannluk,Coupe du Monde,Berne,2022-11-11,S,E,M,I,A,15.0,4.0,kimjaewon,11.0,V,15.0,12.0,brochardthe,3.0,V,6.0,15.0,brinkmannma,-9.0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.0,4.0,6.0,21.0,19.0,0.667,2.0,7.0,V/3,D/2,V/4,V/5,V/5,D/2,6.0,V,3.0,2.0,oswaldcharl,D,2.0,3.0,balcarjosef,V,5.0,3.0,yuminagatak,D,2.0,5.0,philippeart,V,5.0,3.0,bobrovilian,V,5.0,3.0,dongchao
78,79.0,1.0,PAVLIK Matyas,22.0,CZE,pavlikmatya,Coupe du Monde,Berne,2022-11-11,S,E,M,I,A,15.0,11.0,degorceaure,4.0,V,15.0,8.0,muminovnodi,7.0,V,11.0,15.0,jurkajakub,-4.0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.0,4.0,6.0,22.0,22.0,0.667,0.0,6.0,V/5,D/0,V/5,V/5,D/2,V/5,6.0,V,5.0,3.0,schmierrobe,V,5.0,2.0,kavvadiassa,D,0.0,5.0,zhangxinkun,V,5.0,3.0,bertadaniel,V,5.0,4.0,niggelermic,D,2.0,2.0,kavvadiassa
79,80.0,1.0,LAI Tze Lun Marcus,17.0,HKG,laitzelunma,Coupe du Monde,Berne,2022-11-11,S,E,M,I,A,15.0,12.0,calipaaurel,3.0,V,15.0,12.0,marquesleon,3.0,V,7.0,15.0,sakatohidem,-8.0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.0,4.0,6.0,23.0,25.0,0.667,-2.0,5.0,D/0,V/5,V/5,V/5,D/3,V/5,6.0,V,5.0,4.0,aleksandrov,V,5.0,4.0,roarodrigue,D,0.0,5.0,calderondie,V,5.0,4.0,banyaizsomb,V,5.0,3.0,frazaofilip,D,3.0,5.0,bongardloui
80,81.0,1.0,TULEN Rafael,25.0,NED,tulenrafael,Coupe du Monde,Berne,2022-11-11,S,E,M,I,A,15.0,8.0,weberfreder,7.0,V,15.0,14.0,jeanjosephk,1.0,V,8.0,9.0,yulefan,-1.0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.0,3.0,5.0,20.0,16.0,0.6,4.0,3.0,D/3,V/5,D/3,V/5,V/4,D/0,6.0,V,4.0,3.0,kimdaeeon,V,5.0,2.0,taccaniales,D,3.0,4.0,vinessven,D,3.0,5.0,shepherdbil,V,5.0,2.0,dahlbobenja,D,0.0,0.0,limardofran
81,82.0,1.0,COHEN Yonatan,19.0,ISR,cohenyonata,Coupe du Monde,Berne,2022-11-11,S,E,M,I,A,15.0,9.0,lauhofung,6.0,V,10.0,9.0,antkiewiczm,1.0,V,14.0,15.0,gallyaymeri,-1.0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,3.0,5.0,19.0,17.0,0.6,2.0,6.0,V/5,V/5,D/4,V/5,D/0,,5.0,D,0.0,5.0,yamadamasar,V,5.0,2.0,pereirayule,V,5.0,3.0,BROULIS Alexandre,V,5.0,2.0,laiclarence,D,4.0,5.0,cacerescast,,,,
82,83.0,1.0,LIU Yongchuang,23.0,CHN,liuyongchua,Coupe du Monde,Berne,2022-11-11,S,E,M,I,A,15.0,13.0,ewartstephe,2.0,V,15.0,11.0,whitesean,4.0,V,10.0,15.0,huangzhongm,-5.0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.0,3.0,6.0,24.0,21.0,0.5,3.0,3.0,D/4,V/5,V/5,D/2,V/5,D/3,6.0,V,5.0,1.0,straumoytru,V,5.0,5.0,singhudaivi,V,5.0,3.0,timurovmeyi,D,4.0,1.0,buzzacchino,D,2.0,5.0,vallosioand,D,3.0,5.0,nagydavid
83,83.0,1.0,ZHANG Xinkun,20.0,CHN,zhangxinkun,Coupe du Monde,Berne,2022-11-11,S,E,M,I,A,15.0,10.0,alshattiabd,5.0,V,15.0,9.0,svenssonjon,6.0,V,10.0,15.0,banyaizsomb,-5.0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.0,3.0,6.0,24.0,21.0,0.5,3.0,2.0,V/5,D/4,D/2,D/4,V/5,V/4,6.0,D,4.0,5.0,barguesmanu,D,4.0,5.0,schmierrobe,V,5.0,0.0,pavlikmatya,V,4.0,3.0,kavvadiassa,D,2.0,5.0,bertadaniel,V,5.0,3.0,niggelermic
84,85.0,1.0,KOSHMAN Nikita,20.0,UKR,koshmanniki,Coupe du Monde,Berne,2022-11-11,S,E,M,I,A,15.0,12.0,brunoldbruc,3.0,V,12.0,11.0,pavlovkiril,1.0,V,6.0,15.0,kovacsgerge,-9.0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.0,3.0,6.0,21.0,19.0,0.5,2.0,1.0,D/2,V/5,D/4,V/5,D/1,V/4,6.0,D,4.0,5.0,jutilajuliu,V,4.0,3.0,budekkarol,V,5.0,1.0,brobakkenma,V,5.0,2.0,hussongeoff,D,1.0,5.0,komataakira,D,2.0,3.0,garozzoenri
85,86.0,1.0,HOUSIEAUX Marc,34.0,BEL,housieauxma,Coupe du Monde,Berne,2022-11-11,S,E,M,I,A,15.0,12.0,jianlonghin,3.0,V,15.0,10.0,daganielia,5.0,V,12.0,15.0,makiienkoie,-3.0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.0,3.0,6.0,20.0,18.0,0.5,2.0,6.0,V/3,D/4,D/2,V/5,V/5,D/1,6.0,D,2.0,5.0,sontaejin,D,1.0,5.0,lanminghao,D,4.0,5.0,langehenry,V,5.0,2.0,degorceaure,V,3.0,0.0,matsumotory,V,5.0,5.0,lanminghao
86,87.0,1.0,SARRIO Raul,29.0,ESP,sarrioraul,Coupe du Monde,Berne,2022-11-11,S,E,M,I,A,15.0,11.0,tymoshenkor,4.0,V,15.0,14.0,biroalexand,1.0,V,11.0,15.0,sychyan,-4.0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.0,3.0,6.0,22.0,21.0,0.5,1.0,1.0,V/5,V/5,D/3,D/3,V/5,D/1,6.0,D,3.0,5.0,rodriguezjo,D,1.0,4.0,antkiewiczm,D,3.0,5.0,josenoelito,V,5.0,2.0,prokhorovdm,V,5.0,4.0,makiienkoie,V,5.0,1.0,paavolavain
87,88.0,1.0,METRAILLER Clement,25.0,SUI,metraillerc,Coupe du Monde,Berne,2022-11-11,S,E,M,I,A,15.0,11.0,blommaertfe,4.0,V,15.0,10.0,lanminghao,5.0,V,10.0,15.0,yamadamasar,-5.0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.0,3.0,6.0,22.0,24.0,0.5,-2.0,1.0,D/3,V/5,D/2,D/2,V/5,V/5,6.0,D,2.0,5.0,choongjosep,V,5.0,3.0,kempnicolas,D,2.0,5.0,ciminigabri,V,5.0,3.0,hamilton-me,V,5.0,3.0,alhammadiab,D,3.0,5.0,biroalexand
88,89.0,1.0,ZAWROTNIAK Radoslaw,41.0,POL,zawrotniakr,Coupe du Monde,Berne,2022-11-11,S,E,M,I,A,15.0,6.0,szalayjan,9.0,V,15.0,9.0,salmmarkus,6.0,V,14.0,15.0,demoladanie,-1.0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.0,3.0,6.0,20.0,23.0,0.5,-3.0,2.0,D/0,V/5,D/4,D/2,V/4,V/5,6.0,D,2.0,5.0,casadoelias,V,5.0,3.0,derksenrube,V,4.0,2.0,leesamsonmu,V,5.0,3.0,vilenskydov,D,4.0,5.0,yulefan,D,0.0,5.0,jeanjosephk
89,90.0,1.0,ELSAYED Mohamed,19.0,EGY,elsayedmoha,Coupe du Monde,Berne,2022-11-11,S,E,M,I,A,12.0,5.0,kellychrist,7.0,V,15.0,13.0,pereirayule,2.0,V,9.0,15.0,mcdowaldcur,-6.0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.0,3.0,6.0,18.0,22.0,0.5,-4.0,2.0,V/5,D/3,D/0,V/4,D/1,V/5,6.0,V,4.0,3.0,vannunendav,D,3.0,5.0,camposzarat,D,1.0,5.0,brochardthe,V,5.0,2.0,kokkieronzi,D,0.0,5.0,paolinigiac,V,5.0,2.0,olsenjohann
